domain;problem;time_without_assistance;minimum_time_can_be_obtained;LTRA;BOTAV2;BOTAV2-psi
;teleport-assistance7_problem_61;0.08731675148010254;0.15612125396728516;None;None;None
;teleport-assistance7_problem_62;0.10288572311401367;0.16408181190490723;None;None;None
;teleport-assistance7_problem_63;0.12291431427001953;0.180433988571167;None;None;None
;teleport-assistance7_problem_64;0.12922382354736328;0.16555309295654297;None;None;None
;teleport-assistance7_problem_65;0.16181540489196777;0.20327520370483398;None;None;None
;teleport-assistance7_problem_66;0.15357494354248047;0.20559000968933105;None;None;None
;teleport-assistance7_problem_67;0.14577221870422363;0.24956846237182617;None;None;None
;teleport-assistance7_problem_68;0.12691497802734375;0.19212698936462402;None;None;None
;teleport-assistance7_problem_69;0.11379861831665039;0.17023658752441406;None;None;None
;teleport-assistance7_problem_6;0.12860393524169922;0.19107413291931152;None;None;None
;teleport-assistance7_problem_70;0.08385515213012695;0.10241913795471191;0.07322573661804199;0.0825052261352539;0.08047080039978027
;teleport-assistance7_problem_71;0.07784509658813477;0.11727190017700195;None;None;None
;teleport-assistance7_problem_72;0.09982132911682129;0.15158963203430176;None;None;None
;teleport-assistance7_problem_73;0.08357095718383789;0.1190180778503418;None;0.07145500183105469;None
;teleport-assistance7_problem_74;0.08198022842407227;0.12404108047485352;None;None;None
;teleport-assistance7_problem_75;0.08186054229736328;0.1181020736694336;None;None;None
;teleport-assistance7_problem_76;0.09598684310913086;0.11208772659301758;None;0.07068395614624023;0.08104443550109863
;teleport-assistance7_problem_77;0.10063815116882324;0.1364142894744873;0.08254075050354004;0.0753631591796875;0.07632637023925781
;teleport-assistance7_problem_78;0.09799003601074219;0.14232206344604492;None;None;None
;teleport-assistance7_problem_79;0.09320998191833496;0.12910175323486328;None;None;None
;teleport-assistance7_problem_7;0.08861756324768066;0.131697416305542;None;None;None
;teleport-assistance7_problem_80;0.09759116172790527;0.15922784805297852;None;None;None
;teleport-assistance7_problem_81;0.08508062362670898;0.15987157821655273;None;None;None
;teleport-assistance7_problem_82;0.12436938285827637;0.176100492477417;None;None;None
;teleport-assistance7_problem_83;0.09577012062072754;0.13039422035217285;None;None;None
;teleport-assistance7_problem_84;0.12633633613586426;0.17046546936035156;None;None;None
;teleport-assistance7_problem_85;0.1245262622833252;0.18080592155456543;None;None;None
;teleport-assistance7_problem_86;0.13485169410705566;0.17525386810302734;None;None;None
;teleport-assistance7_problem_87;0.11493062973022461;0.1819930076599121;None;None;None
;teleport-assistance7_problem_88;0.12912917137145996;0.18854093551635742;None;None;None
;teleport-assistance7_problem_89;0.10827422142028809;0.16118216514587402;None;None;None
;teleport-assistance7_problem_8;0.12529253959655762;0.19373679161071777;None;None;None
;teleport-assistance7_problem_90;0.12082028388977051;0.16312050819396973;None;0.1112065315246582;0.11762690544128418
;teleport-assistance7_problem_91;0.13347840309143066;0.19900226593017578;None;None;None
;teleport-assistance7_problem_92;0.12488746643066406;0.1752927303314209;None;None;None
;teleport-assistance7_problem_93;0.12767839431762695;0.1800546646118164;None;None;None
;teleport-assistance7_problem_94;0.11036872863769531;0.16013431549072266;None;0.12123894691467285;0.11402177810668945
;teleport-assistance7_problem_95;0.12155795097351074;0.19549226760864258;None;None;None
;teleport-assistance7_problem_96;0.07503771781921387;0.13884711265563965;None;None;None
;teleport-assistance7_problem_97;0.07687091827392578;0.10892677307128906;None;0.07812952995300293;0.08894038200378418
